blue0,blue1,blue2,blue3,blue4,blue5,blue6,blue7,blue8,blue9,blue10,blue11,blue12,blue13,blue14,blue15,blue16,blue17,blue18,blue19,blue20,green0,green1,green2,green3,green4,green5,green6,green7,green8,green9,green10,green11,green12,green13,green14,green15,green16,green17,green18,green19,green20,red0,red1,red2,red3,red4,red5,red6,red7,red8,red9,red10,red11,red12,red13,red14,red15,red16,red17,red18,red19,red20,number_of_pic,x_1,x_2,y_1,y_2,weed/not weed
0.0,87.0,1225.0,5808.0,10287.0,15893.0,20540.0,17988.0,9022.0,1984.0,372.0,66.0,28.0,27.0,24.0,10.0,11.0,14.0,6.0,6.0,0.0,0.0,0.0,76.0,645.0,3533.0,12530.0,23498.0,25567.0,11789.0,2596.0,1574.0,852.0,578.0,154.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1225.0,5808.0,10287.0,15893.0,20540.0,17988.0,9022.0,1984.0,372.0,66.0,28.0,27.0,24.0,10.0,11.0,14.0,6.0,6.0,0.0,22,0,322.0,777.5999999999999,1036.8,0
0.0,292.0,1580.0,7882.0,13043.0,17830.0,22995.0,13953.0,4063.0,1038.0,408.0,201.0,134.0,87.0,54.0,44.0,71.0,10.0,16.0,14.0,5.0,0.0,99.0,514.0,3310.0,9629.0,16967.0,25489.0,20578.0,4980.0,881.0,561.0,363.0,151.0,114.0,70.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,292.0,1580.0,7882.0,13043.0,17830.0,22995.0,13953.0,4063.0,1038.0,408.0,201.0,134.0,87.0,54.0,44.0,71.0,10.0,16.0,14.0,5.0,22,0,322.0,1036.8,1296.0,1
0.0,108.0,1495.0,5379.0,15385.0,37521.0,22382.0,1096.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,557.0,3765.0,13616.0,35276.0,28442.0,1677.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1495.0,5379.0,15385.0,37521.0,22382.0,1096.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,322.0,644.0,0,259.2,0
0.0,849.0,1290.0,2979.0,14256.0,43993.0,17341.0,2418.0,207.0,22.0,20.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,1146.0,2670.0,15113.0,40928.0,15506.0,2190.0,303.0,117.0,119.0,110.0,736.0,780.0,1681.0,1418.0,360.0,0.0,0.0,0.0,0.0,0.0,849.0,1290.0,2979.0,14256.0,43993.0,17341.0,2418.0,207.0,22.0,20.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,322.0,644.0,259.2,518.4,1
0.0,1570.0,3879.0,6274.0,7689.0,11730.0,15916.0,20657.0,9941.0,2905.0,1109.0,486.0,273.0,174.0,93.0,107.0,113.0,68.0,94.0,64.0,256.0,0.0,118.0,1960.0,4435.0,7159.0,10877.0,19451.0,22319.0,8635.0,1790.0,824.0,640.0,1044.0,1857.0,1727.0,413.0,61.0,52.0,36.0,0.0,0.0,0.0,1570.0,3879.0,6274.0,7689.0,11730.0,15916.0,20657.0,9941.0,2905.0,1109.0,486.0,273.0,174.0,93.0,107.0,113.0,68.0,94.0,64.0,256.0,22,322.0,644.0,518.4,777.5999999999999,1
0.0,170.0,1697.0,3695.0,8930.0,11659.0,16484.0,22227.0,13918.0,3310.0,554.0,214.0,182.0,123.0,48.0,51.0,30.0,32.0,23.0,21.0,30.0,0.0,0.0,166.0,518.0,2337.0,9832.0,20121.0,27426.0,13789.0,2574.0,1690.0,1311.0,1176.0,520.0,883.0,953.0,102.0,0.0,0.0,0.0,0.0,0.0,170.0,1697.0,3695.0,8930.0,11659.0,16484.0,22227.0,13918.0,3310.0,554.0,214.0,182.0,123.0,48.0,51.0,30.0,32.0,23.0,21.0,30.0,22,322.0,644.0,777.5999999999999,1036.8,1
0.0,872.0,3172.0,9723.0,18607.0,18617.0,12509.0,7333.0,4062.0,2215.0,1355.0,1069.0,826.0,656.0,529.0,489.0,393.0,332.0,246.0,261.0,454.0,0.0,193.0,1445.0,3852.0,9633.0,17647.0,14617.0,9708.0,6972.0,4348.0,3643.0,2828.0,2510.0,2706.0,1245.0,660.0,617.0,756.0,340.0,0.0,0.0,0.0,872.0,3172.0,9723.0,18607.0,18617.0,12509.0,7333.0,4062.0,2215.0,1355.0,1069.0,826.0,656.0,529.0,489.0,393.0,332.0,246.0,261.0,454.0,22,322.0,644.0,1036.8,1296.0,1
0.0,206.0,2224.0,4867.0,12706.0,42752.0,19558.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,616.0,3653.0,10583.0,39703.0,27258.0,1489.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,2224.0,4867.0,12706.0,42752.0,19558.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,644.0,966.0,0,259.2,0
0.0,463.0,1716.0,3969.0,15030.0,42728.0,17382.0,2072.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,840.0,2981.0,13733.0,42786.0,20082.0,2691.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,1716.0,3969.0,15030.0,42728.0,17382.0,2072.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,644.0,966.0,259.2,518.4,0
0.0,386.0,1194.0,2473.0,5926.0,14644.0,25131.0,20954.0,7793.0,2591.0,1147.0,242.0,168.0,100.0,98.0,85.0,85.0,100.0,89.0,64.0,128.0,0.0,0.0,397.0,1321.0,4340.0,18117.0,28183.0,20855.0,5425.0,1236.0,442.0,507.0,483.0,795.0,858.0,308.0,83.0,38.0,10.0,0.0,0.0,0.0,386.0,1194.0,2473.0,5926.0,14644.0,25131.0,20954.0,7793.0,2591.0,1147.0,242.0,168.0,100.0,98.0,85.0,85.0,100.0,89.0,64.0,128.0,22,644.0,966.0,518.4,777.5999999999999,1
0.0,2983.0,9998.0,11113.0,10461.0,12727.0,14593.0,14197.0,5880.0,1118.0,220.0,50.0,22.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,2713.0,4044.0,5170.0,11107.0,16524.0,18678.0,8320.0,2759.0,3209.0,2769.0,2160.0,1406.0,1267.0,1239.0,1430.0,80.0,0.0,0.0,0.0,0.0,2983.0,9998.0,11113.0,10461.0,12727.0,14593.0,14197.0,5880.0,1118.0,220.0,50.0,22.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,22,644.0,966.0,777.5999999999999,1036.8,1
0.0,1521.0,7160.0,14718.0,18186.0,20137.0,14524.0,4973.0,1065.0,289.0,318.0,323.0,205.0,105.0,60.0,79.0,52.0,5.0,0.0,0.0,0.0,0.0,700.0,2571.0,6030.0,12970.0,18742.0,19293.0,8137.0,1807.0,1654.0,2194.0,2027.0,2386.0,1924.0,1589.0,1543.0,153.0,0.0,0.0,0.0,0.0,0.0,1521.0,7160.0,14718.0,18186.0,20137.0,14524.0,4973.0,1065.0,289.0,318.0,323.0,205.0,105.0,60.0,79.0,52.0,5.0,0.0,0.0,0.0,22,644.0,966.0,1036.8,1296.0,1
0.0,128.0,1094.0,6370.0,13927.0,42328.0,18039.0,1451.0,28.0,14.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,359.0,2250.0,12145.0,38466.0,24669.0,3238.0,693.0,455.0,332.0,262.0,338.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1094.0,6370.0,13927.0,42328.0,18039.0,1451.0,28.0,14.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,322.0,0,259.2,1
0.0,351.0,1142.0,4115.0,17019.0,42031.0,16248.0,2124.0,328.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,331.0,2205.0,11493.0,34577.0,21839.0,3356.0,1175.0,867.0,1633.0,1764.0,1545.0,1453.0,938.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,1142.0,4115.0,17019.0,42031.0,16248.0,2124.0,328.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,322.0,259.2,518.4,1
0.0,429.0,2508.0,8515.0,14404.0,17720.0,15936.0,13869.0,7216.0,1987.0,296.0,94.0,39.0,45.0,48.0,49.0,40.0,43.0,83.0,46.0,31.0,0.0,9.0,451.0,1837.0,6037.0,12673.0,17381.0,19398.0,8562.0,2578.0,2787.0,2803.0,2155.0,2052.0,2344.0,1864.0,467.0,0.0,0.0,0.0,0.0,0.0,429.0,2508.0,8515.0,14404.0,17720.0,15936.0,13869.0,7216.0,1987.0,296.0,94.0,39.0,45.0,48.0,49.0,40.0,43.0,83.0,46.0,31.0,23,0,322.0,518.4,777.5999999999999,1
0.0,91.0,733.0,4516.0,6193.0,12706.0,20736.0,20163.0,10570.0,3866.0,1518.0,594.0,394.0,324.0,238.0,234.0,120.0,122.0,110.0,64.0,106.0,0.0,34.0,188.0,959.0,2963.0,10189.0,20825.0,28094.0,12933.0,3217.0,1448.0,1025.0,861.0,304.0,199.0,95.0,39.0,25.0,0.0,0.0,0.0,0.0,91.0,733.0,4516.0,6193.0,12706.0,20736.0,20163.0,10570.0,3866.0,1518.0,594.0,394.0,324.0,238.0,234.0,120.0,122.0,110.0,64.0,106.0,23,0,322.0,777.5999999999999,1036.8,1
0.0,2842.0,5516.0,6240.0,8237.0,11208.0,17972.0,17733.0,8544.0,2345.0,1035.0,361.0,319.0,215.0,201.0,180.0,139.0,185.0,99.0,107.0,242.0,0.0,1307.0,3084.0,6530.0,7776.0,9358.0,19873.0,23967.0,7914.0,1473.0,764.0,507.0,416.0,262.0,212.0,163.0,66.0,48.0,0.0,0.0,0.0,0.0,2842.0,5516.0,6240.0,8237.0,11208.0,17972.0,17733.0,8544.0,2345.0,1035.0,361.0,319.0,215.0,201.0,180.0,139.0,185.0,99.0,107.0,242.0,23,0,322.0,1036.8,1296.0,1
0.0,264.0,1620.0,5331.0,13442.0,38224.0,23233.0,1174.0,41.0,14.0,9.0,10.0,13.0,3.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,864.0,3362.0,12126.0,36417.0,28350.0,2199.0,18.0,16.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1620.0,5331.0,13442.0,38224.0,23233.0,1174.0,41.0,14.0,9.0,10.0,13.0,3.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,23,322.0,644.0,0,259.2,0
0.0,1666.0,5930.0,13253.0,21367.0,26377.0,10320.0,3508.0,692.0,133.0,35.0,24.0,28.0,13.0,18.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,620.0,2547.0,6762.0,11851.0,24054.0,11556.0,5966.0,3119.0,3567.0,5063.0,4308.0,2318.0,1108.0,464.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,5930.0,13253.0,21367.0,26377.0,10320.0,3508.0,692.0,133.0,35.0,24.0,28.0,13.0,18.0,10.0,16.0,8.0,0.0,0.0,0.0,23,322.0,644.0,259.2,518.4,1
0.0,364.0,1190.0,3685.0,6592.0,13412.0,22565.0,21330.0,8848.0,2639.0,1096.0,378.0,241.0,171.0,171.0,105.0,126.0,77.0,54.0,68.0,286.0,0.0,77.0,574.0,2311.0,6605.0,16671.0,25851.0,22175.0,6048.0,1126.0,648.0,482.0,256.0,205.0,99.0,58.0,71.0,47.0,33.0,61.0,0.0,0.0,364.0,1190.0,3685.0,6592.0,13412.0,22565.0,21330.0,8848.0,2639.0,1096.0,378.0,241.0,171.0,171.0,105.0,126.0,77.0,54.0,68.0,286.0,23,322.0,644.0,518.4,777.5999999999999,1
0.0,0.0,45.0,518.0,3149.0,9245.0,23527.0,25022.0,14175.0,5000.0,1204.0,352.0,235.0,183.0,141.0,136.0,105.0,80.0,54.0,80.0,147.0,0.0,0.0,20.0,155.0,1718.0,9024.0,26814.0,30480.0,12429.0,1530.0,378.0,258.0,194.0,157.0,105.0,76.0,41.0,19.0,0.0,0.0,0.0,0.0,0.0,45.0,518.0,3149.0,9245.0,23527.0,25022.0,14175.0,5000.0,1204.0,352.0,235.0,183.0,141.0,136.0,105.0,80.0,54.0,80.0,147.0,23,322.0,644.0,777.5999999999999,1036.8,0
0.0,607.0,4627.0,14103.0,18745.0,16657.0,11891.0,10639.0,4402.0,1252.0,337.0,123.0,109.0,57.0,71.0,41.0,18.0,21.0,12.0,0.0,8.0,0.0,20.0,1246.0,4357.0,12235.0,17917.0,15668.0,14174.0,5353.0,2098.0,2795.0,2574.0,2062.0,1679.0,1308.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,4627.0,14103.0,18745.0,16657.0,11891.0,10639.0,4402.0,1252.0,337.0,123.0,109.0,57.0,71.0,41.0,18.0,21.0,12.0,0.0,8.0,23,322.0,644.0,1036.8,1296.0,1
0.0,415.0,2489.0,5343.0,13561.0,32262.0,25307.0,3312.0,148.0,77.0,79.0,55.0,43.0,49.0,43.0,63.0,65.0,39.0,42.0,6.0,0.0,0.0,57.0,1218.0,3983.0,10348.0,31025.0,32047.0,4006.0,185.0,127.0,81.0,86.0,70.0,107.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,2489.0,5343.0,13561.0,32262.0,25307.0,3312.0,148.0,77.0,79.0,55.0,43.0,49.0,43.0,63.0,65.0,39.0,42.0,6.0,0.0,23,644.0,966.0,0,259.2,0
0.0,523.0,1658.0,2705.0,8817.0,37233.0,27175.0,5207.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1030.0,2502.0,6387.0,36621.0,31372.0,5225.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,1658.0,2705.0,8817.0,37233.0,27175.0,5207.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,644.0,966.0,259.2,518.4,0
0.0,225.0,1259.0,4703.0,7081.0,20882.0,23635.0,15816.0,5525.0,3089.0,1020.0,113.0,17.0,8.0,8.0,9.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,652.0,2532.0,8802.0,24687.0,26068.0,15082.0,4806.0,729.0,14.0,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1259.0,4703.0,7081.0,20882.0,23635.0,15816.0,5525.0,3089.0,1020.0,113.0,17.0,8.0,8.0,9.0,3.0,1.0,4.0,0.0,0.0,23,644.0,966.0,518.4,777.5999999999999,0
0.0,148.0,489.0,2484.0,6590.0,14787.0,26884.0,22672.0,6697.0,1648.0,388.0,200.0,101.0,50.0,57.0,51.0,34.0,30.0,14.0,23.0,51.0,0.0,5.0,306.0,1416.0,4802.0,15058.0,31412.0,24602.0,4751.0,503.0,247.0,79.0,86.0,31.0,53.0,18.0,24.0,5.0,0.0,0.0,0.0,0.0,148.0,489.0,2484.0,6590.0,14787.0,26884.0,22672.0,6697.0,1648.0,388.0,200.0,101.0,50.0,57.0,51.0,34.0,30.0,14.0,23.0,51.0,23,644.0,966.0,777.5999999999999,1036.8,0
0.0,573.0,1465.0,7779.0,13485.0,15342.0,18260.0,13020.0,6492.0,3237.0,1537.0,683.0,500.0,340.0,232.0,178.0,148.0,94.0,112.0,58.0,185.0,0.0,319.0,857.0,2317.0,11427.0,18803.0,22926.0,16165.0,6650.0,2016.0,965.0,501.0,292.0,168.0,139.0,75.0,56.0,44.0,0.0,0.0,0.0,0.0,573.0,1465.0,7779.0,13485.0,15342.0,18260.0,13020.0,6492.0,3237.0,1537.0,683.0,500.0,340.0,232.0,178.0,148.0,94.0,112.0,58.0,185.0,23,644.0,966.0,1036.8,1296.0,0
0.0,604.0,1673.0,5196.0,15959.0,40051.0,19275.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1208.0,3905.0,14176.0,36739.0,26477.0,775.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,1673.0,5196.0,15959.0,40051.0,19275.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,322.0,0,259.2,0
0.0,859.0,3399.0,6234.0,9444.0,25754.0,24518.0,10361.0,2576.0,215.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,1664.0,4957.0,10698.0,24492.0,28983.0,10866.0,1443.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,3399.0,6234.0,9444.0,25754.0,24518.0,10361.0,2576.0,215.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,322.0,259.2,518.4,0
0.0,987.0,1230.0,3632.0,8423.0,14504.0,22120.0,17127.0,7649.0,3112.0,1559.0,724.0,590.0,373.0,295.0,305.0,212.0,179.0,117.0,83.0,177.0,0.0,347.0,1127.0,3012.0,8412.0,16542.0,24148.0,19323.0,5806.0,1734.0,1294.0,652.0,396.0,277.0,166.0,133.0,29.0,0.0,0.0,0.0,0.0,0.0,987.0,1230.0,3632.0,8423.0,14504.0,22120.0,17127.0,7649.0,3112.0,1559.0,724.0,590.0,373.0,295.0,305.0,212.0,179.0,117.0,83.0,177.0,24,0,322.0,518.4,777.5999999999999,0
0.0,444.0,6371.0,10526.0,10355.0,16818.0,20030.0,10363.0,4116.0,1611.0,979.0,489.0,326.0,226.0,236.0,195.0,99.0,80.0,90.0,40.0,4.0,0.0,0.0,456.0,2163.0,6000.0,16180.0,22787.0,14423.0,6521.0,4424.0,4522.0,2500.0,1801.0,889.0,510.0,194.0,28.0,0.0,0.0,0.0,0.0,0.0,444.0,6371.0,10526.0,10355.0,16818.0,20030.0,10363.0,4116.0,1611.0,979.0,489.0,326.0,226.0,236.0,195.0,99.0,80.0,90.0,40.0,4.0,24,0,322.0,777.5999999999999,1036.8,0
0.0,728.0,4275.0,10640.0,15115.0,22859.0,19408.0,8535.0,1773.0,298.0,64.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1319.0,5114.0,11738.0,22251.0,23325.0,14121.0,3090.0,846.0,839.0,529.0,301.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,4275.0,10640.0,15115.0,22859.0,19408.0,8535.0,1773.0,298.0,64.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,322.0,1036.8,1296.0,0
0.0,151.0,568.0,2213.0,9993.0,43429.0,25402.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,291.0,1437.0,7725.0,39587.0,31867.0,2298.0,151.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,568.0,2213.0,9993.0,43429.0,25402.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,322.0,644.0,0,259.2,0
0.0,952.0,3316.0,5325.0,10683.0,31904.0,23415.0,6019.0,1439.0,332.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,1811.0,4547.0,11852.0,30099.0,28584.0,5586.0,626.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,3316.0,5325.0,10683.0,31904.0,23415.0,6019.0,1439.0,332.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,322.0,644.0,259.2,518.4,0
0.0,528.0,3233.0,11052.0,13073.0,20661.0,19474.0,10575.0,3221.0,864.0,300.0,134.0,84.0,80.0,40.0,27.0,28.0,20.0,4.0,0.0,0.0,0.0,0.0,679.0,2968.0,8124.0,17606.0,21871.0,12797.0,4693.0,3239.0,2802.0,2629.0,1631.0,1170.0,981.0,1547.0,661.0,0.0,0.0,0.0,0.0,0.0,528.0,3233.0,11052.0,13073.0,20661.0,19474.0,10575.0,3221.0,864.0,300.0,134.0,84.0,80.0,40.0,27.0,28.0,20.0,4.0,0.0,0.0,24,322.0,644.0,518.4,777.5999999999999,1
0.0,106.0,774.0,4098.0,7591.0,13724.0,19604.0,24648.0,8628.0,1666.0,859.0,382.0,327.0,235.0,195.0,139.0,60.0,77.0,58.0,40.0,187.0,0.0,25.0,247.0,1967.0,4995.0,11886.0,21409.0,25946.0,8860.0,1628.0,1070.0,766.0,744.0,792.0,1502.0,1254.0,244.0,57.0,6.0,0.0,0.0,0.0,106.0,774.0,4098.0,7591.0,13724.0,19604.0,24648.0,8628.0,1666.0,859.0,382.0,327.0,235.0,195.0,139.0,60.0,77.0,58.0,40.0,187.0,24,322.0,644.0,777.5999999999999,1036.8,1
0.0,1081.0,3821.0,11057.0,14494.0,18897.0,17620.0,12192.0,3301.0,619.0,237.0,160.0,69.0,49.0,41.0,26.0,9.0,7.0,5.0,12.0,23.0,0.0,258.0,1592.0,5452.0,13232.0,23520.0,22197.0,13788.0,2345.0,715.0,389.0,127.0,55.0,15.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1081.0,3821.0,11057.0,14494.0,18897.0,17620.0,12192.0,3301.0,619.0,237.0,160.0,69.0,49.0,41.0,26.0,9.0,7.0,5.0,12.0,23.0,24,322.0,644.0,1036.8,1296.0,0
0.0,855.0,2001.0,4273.0,11574.0,37895.0,25310.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1008.0,2736.0,9166.0,34774.0,29289.0,2076.0,264.0,298.0,358.0,539.0,694.0,537.0,1327.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,2001.0,4273.0,11574.0,37895.0,25310.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,644.0,966.0,0,259.2,1
0.0,557.0,2957.0,6770.0,15712.0,31963.0,20105.0,4726.0,587.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1405.0,5082.0,13011.0,28638.0,27169.0,6659.0,809.0,66.0,74.0,131.0,47.0,43.0,91.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,2957.0,6770.0,15712.0,31963.0,20105.0,4726.0,587.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,644.0,966.0,259.2,518.4,0
0.0,318.0,1501.0,4309.0,11176.0,19579.0,20291.0,14419.0,8058.0,3087.0,453.0,108.0,25.0,15.0,12.0,9.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,208.0,1398.0,4564.0,14085.0,21060.0,19505.0,10516.0,3434.0,1955.0,1517.0,1705.0,1637.0,1298.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,1501.0,4309.0,11176.0,19579.0,20291.0,14419.0,8058.0,3087.0,453.0,108.0,25.0,15.0,12.0,9.0,26.0,12.0,0.0,0.0,0.0,24,644.0,966.0,518.4,777.5999999999999,1
0.0,432.0,5677.0,9700.0,12032.0,19391.0,14871.0,10348.0,5156.0,2076.0,1383.0,695.0,597.0,431.0,273.0,168.0,63.0,43.0,31.0,11.0,20.0,0.0,0.0,36.0,932.0,4981.0,16046.0,16983.0,13738.0,8685.0,6873.0,5709.0,3525.0,1857.0,1566.0,1290.0,1003.0,167.0,7.0,0.0,0.0,0.0,0.0,432.0,5677.0,9700.0,12032.0,19391.0,14871.0,10348.0,5156.0,2076.0,1383.0,695.0,597.0,431.0,273.0,168.0,63.0,43.0,31.0,11.0,20.0,24,644.0,966.0,777.5999999999999,1036.8,1
0.0,2541.0,3914.0,12716.0,16678.0,16774.0,15907.0,10047.0,3085.0,1115.0,376.0,181.0,116.0,89.0,42.0,54.0,20.0,11.0,16.0,4.0,34.0,0.0,873.0,2502.0,4928.0,14935.0,20827.0,20448.0,12351.0,2764.0,1063.0,1071.0,1353.0,406.0,141.0,31.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,2541.0,3914.0,12716.0,16678.0,16774.0,15907.0,10047.0,3085.0,1115.0,376.0,181.0,116.0,89.0,42.0,54.0,20.0,11.0,16.0,4.0,34.0,24,644.0,966.0,1036.8,1296.0,0
0.0,163.0,295.0,1712.0,7368.0,30535.0,27047.0,14601.0,1649.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,527.0,6883.0,26779.0,26326.0,18610.0,1982.0,135.0,215.0,423.0,513.0,707.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,295.0,1712.0,7368.0,30535.0,27047.0,14601.0,1649.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,322.0,0,259.2,1
0.0,86.0,2288.0,2993.0,9299.0,33794.0,28905.0,5489.0,494.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,1406.0,7066.0,24884.0,36906.0,8932.0,952.0,239.0,205.0,214.0,217.0,542.0,885.0,722.0,17.0,0.0,0.0,0.0,0.0,0.0,86.0,2288.0,2993.0,9299.0,33794.0,28905.0,5489.0,494.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,322.0,259.2,518.4,1
0.0,347.0,902.0,2190.0,6917.0,20781.0,22701.0,14205.0,7129.0,2438.0,1215.0,741.0,583.0,485.0,474.0,398.0,413.0,320.0,253.0,240.0,666.0,0.0,146.0,630.0,1735.0,7882.0,21136.0,25247.0,16195.0,4923.0,1408.0,1114.0,733.0,672.0,531.0,412.0,419.0,169.0,24.0,18.0,4.0,0.0,0.0,347.0,902.0,2190.0,6917.0,20781.0,22701.0,14205.0,7129.0,2438.0,1215.0,741.0,583.0,485.0,474.0,398.0,413.0,320.0,253.0,240.0,666.0,25,0,322.0,518.4,777.5999999999999,0
0.0,70.0,420.0,3642.0,6600.0,12093.0,21256.0,19674.0,8581.0,3606.0,1562.0,1009.0,731.0,721.0,685.0,615.0,499.0,420.0,259.0,243.0,712.0,0.0,13.0,53.0,558.0,3626.0,10295.0,22987.0,26060.0,9614.0,3238.0,2143.0,1641.0,1119.0,694.0,570.0,330.0,149.0,57.0,111.0,118.0,22.0,0.0,70.0,420.0,3642.0,6600.0,12093.0,21256.0,19674.0,8581.0,3606.0,1562.0,1009.0,731.0,721.0,685.0,615.0,499.0,420.0,259.0,243.0,712.0,25,0,322.0,777.5999999999999,1036.8,1
